Unnamed: 0,"Sinclair, Louise Rosalie de","Goethe, Johann Wolfgang von","Schleiermacher, Friedrich","Schlegel, August Wilhelm von",Jonathan Birch,"Tieck, Ludwig","Humboldt, Alexander von","Schlegel, Friedrich von","Böckh, August",Unbekannt,"Hülsen, August Ludwig","Tieck, Christian Friedrich","Hamilton, William Richard",Royal Society of Literature of the United Kingdom,Richard H. Horne,"Wolper, Amalie","Welcker, Friedrich Gottlieb",Leopold August Wilhelm Dorotheus von Henning,Societät für Wissenschaftliche Kritik zu Berlin,"Schlegel, Karl August Moritz","Gesenius, Wilhelm","Nuys, Elisabeth Wilhelmine van","Guigniaut, Joseph Daniel ","Bernhardi, Sophie","Schelling, Friedrich Wilhelm Joseph von","Collin, Heinrich Joseph von","Clausewitz, Carl von ","Favre, Guillaume","Solms-Laubach, Friedrich Ludwig Christian zu ","Golbéry, Marie Philippe Aimé de","Knorring, Karl Georg von",August Gebauer,"Staël-Holstein, Auguste Louis de","Fischer, Johann Carl Christian","Dornford, Josiah ","Reichardt, Johann Friedrich","Fouqué, Friedrich de La Motte-","Ernst, Charlotte","Ernst, Ludwig Emanuel","Heyne, Christian Gottlob","Doudan, Ximénès ","Ernst, Henriette","Lassen, Christian","Böttiger, Carl August","Ewald, Heinrich ","Davy, Humphry ","Bopp, Franz","Letronne, Antoine Jean","Schelling, Caroline von","Nees von Esenbeck, Christian Gottfried Daniel ","Rehfues, Philipp Joseph von","Unger, Friederike Helene","Schlegel, Johann Carl Fürchtegott","Schlegel, Johanna Christiane Erdmuthe","Guizot, François","Broglie, Albertine Ida Gustavine de","Broglie, Achille-Léon-Victor de","Buttlar, Augusta von","Schlegel, Julie","C. F. Winter, Akademische Buchhandlung (Heidelberg)","Winter, Anton","Niederer, Johannes",Zacharias Löwenthal,Franz Liszt,"Gumprecht, Moses","Dondey-Dupré, Prosper","Creuzer, Friedrich ",Richard Cattermole,"Dorow, Wilhelm","Eichstaedt, Heinrich Carl Abraham ","Büsching, Johann Gustav Gottlieb ","Feder, Johann Georg Heinrich","Staël-Holstein, Anne Louise Germaine de","Wilken, Friedrich","Koreff, David Ferdinand","Arnim, Achim von","Bernhardi, Felix Theodor von","Gerning, Johann I. von ","Hitzig, Julius Eduard ","Hardenberg, Gottlob Albrecht Carl von","Windischmann, Friedrich Heinrich Hugo","Reimer, Georg Andreas","Wiedemann, Luise",Karl Heinrich von Lang ,"Burnouf, Eugène",Theophil Wilhelm Anton von Hompesch-Rurich,Robert James Talbot,Adolph Heller,"Horner, Leonard","Hammer-Purgstall, Joseph von","Busch, Peter","Schlegel, Sophie von","Wilson, Horace H.","Meyerinck, Ludwig H. von ","Barante, Amable-Guillaume-Prosper Brugière de","Ferrier, Alexander Adrian","Brockhaus, Friedrich Arnold",Fanny Foss,"Mendelssohn, Henriette","Voß, Heinrich","Ernst, Sigmund","Tatter, Georg Ernst","Davy, Jane ","Hufeland, Gottlieb","Müller, Sophie",Karl Heinrich Sack,"Haussonville, Louise de Cléron dʼ","Scherer, Konrad","Winter, Christian Friedrich","Broglie, Pauline Éleonore de","Rehberg, August Wilhelm","Schütz, Christian Gottfried","Eynard, Jean-Gabriel","Falk, Johann Daniel ",Wilhelm Elias,"Steffens, Henrik","Pestalozzi, Johann Heinrich","Perthes, Friedrich Christoph","Voss, Luise von","Cotta von Cottendorf, Johann Georg","Paulus, Heinrich Eberhard Gottlob ","Hammerich, Martin",Adolf Holtzmann,Johannes Wilhelm Meinhold,"Chézy, Helmina von","Haus, Jakob Josef von","Förster, Friedrich Christoph ","Humboldt, Wilhelm von","Gentz, Friedrich von","Finck von Finckenstein, Henriette ","Förster, Ernst ","Frommann, Carl Friedrich Ernst","Jacobi, Friedrich Heinrich","Loiseleur Deslongchamps, Auguste","Hardenberg, Karl August von","Kalkreuth, Heinrich W. von","Mehmel, Gottlieb Ernst August ","Mackintosh, James","Arconati Visconti, Costanza","Lamberz, Jakob","Huber, Ludwig Ferdinand","Šilling, Pavel L.",Rheinische Friedrich-Wilhelms-Universität Bonn. Akademischer Senat,George Gordon de Luna Byron,"Landresse, Ernest Augustin Xavier Clerc de","Iffland, August Wilhelm","Horner, Johann Jakob","Naeke, August Ferdinand ","Michaelis, Gottfried Philipp","Langlès, Louis Mathieu ","Manuel, Louis","Diez, Friedrich Christian ","Broglie, Albert de","Alton, Eduard dʼ","Papencordt, Felix","Unger, Johann Friedrich Gottlieb",John George Children,"Fauriel, Claude C.","Montmorency, Mathieu Jean Félicité de ","Docen, Bernhard Joseph","Flotow, Auguste Luise Adolfine von","Stransky von Stranka und Greiffenfels, Otto","Dawkins, Henry","Schulze, Johannes",Francis Bisset Hawkins,"Grimm, Jacob","Hohe, Christian ","Tischbein, Johann Friedrich August ","Tischbein, Sophie",James Heywood,"Neubeck, Valerius Wilhelm",Johann Ludwig Deinhardstein,"Waldenburg, Mathilde von","Gareis, Franz ","Aretin, Johann Christoph von","Johnston, Alexander","Cotta, Johann Friedrich von","Talleyrand-Périgord, Charles Maurice de","Bertuch, Friedrich Justin ",Gaspare Gorresio,"Schlegel, Johann Adolf","Schlegel, Karl August","Griepenkerl, Friedrich Conrad","Nägeli, Hans Georg","Boisserée, Sulpiz","Somerville, William","Börne, Ludwig","Allgemeine Literatur-Zeitung (Jena, 1804–1848)",Rudolf von Wrbna-Freudenthal,"Eichhorn, Friedrich","Haakh, Benjamin Friedrich ",Carl Schlesinger,"Lockhart, John G.","Meyendorff, Peter von","Hayward, Abraham",Ludwig Hofaker,"Mastiaux, Kaspar Anton von ","Schlegel, Charlotte ","Menn, Karl Franz Georg ",Mohr &amp; Winter (Heidelberg),"Mogge Muilman, Willem Ferdinand","Colebrooke, Henry T.",Cazenove &amp; Co. (London),Johann Christian Hasse,"Cuvier, Frédéric Georges ",Antun Mihanović,"Preußen. Ministerium der Geistlichen, Unterrichts- und Medizinalangelegenheiten",Johann Barthel von Siebold,"Schiller, Friedrich","Stenzler, Adolf Friedrich",Treuttel et Würtz (Firma),"Mohr, Jakob Christian Benjamin ","Hesse, Georg Friedrich Ernst","Schulz, Friedrich Eduard","Spall, Wilhelmine","Zimmer, Johann Georg",Mohr &amp; Zimmer (Heidelberg),"Haschka, Lorenz Leopold ",Auguste Marie Raymond d’Arenberg,"Süvern, Johann Wilhelm",James Silk Buckingham,Andrew Ure,"Vom Stein Zum Altenstein, Karl ","Beresford, Benjamin","Rosen, Friedrich August","Randall, Frances ",Friedrich Rochlitz,"Austin, Sarah",Adolphe Pictet,Johann Samuel Gottfried Otto,"Paulus, Caroline","Kamptz, Karl Albert von",Edward Upham,"Büchting, Emilie","Brachmann, Louise",Karl P. Bonafont,"Burgdorfer, J. J.",Realschulbuchhandlung (Berlin),"Cockerell, Charles Robert","Oppenhoff, Edmund","Daniell, James",Royal Institution of Great Britain,Karl Wilhelm Wutzer,"Bohlen, Peter von ","Eschenburg, Johann Joachim","Fouqué, Caroline de La Motte-",Johan F. W. Schlegel,"Göschen, Georg Joachim, der Ältere","Zimmermann, Johann Georg","Fichte, Johann Gottlieb","Koester, Hermann","Mustoxydēs, Andreas",Karl Müller,"Mertens-Schaaffhausen, Ludwig Josef","Voigt, Christian Gottlob von, der Jüngere","Lachmann, Karl","Walter, Ferdinand","Münchow, Karl Dietrich von",Colladon et Morin,"Dassdorf, Karl Wilhelm","Ehrenbaum, Johann","Littré, Émile","Arnstein, Henriette von",William Sotheby,"Schlegel, Johann August Adolph",Charles Bucke,"Niebuhr, Barthold Georg","Rémusat, Abel ","Albert, Großbritannien, Prinzgemahl",William Wordsworth,Félix Nève,"Pertz, Georg Heinrich ",Société Asiatique,Jean Alexandre C. Buchon,Eduard Anton,Treuttel &amp; Würtz &amp; Richter (London),"Dawkins, Clinton","Cruse, Johann Christian Gottlieb","Delbrück, Ferdinand","Gries, Johann Diederich",Friedrich Max Müller,"Murray, John","Malcolm, Charlotte","Haughton, Graves","Arnswaldt, Karl Friedrich Alexander von",Robert Harry Inglis,"Friedrich Wilhelm IV., Preußen, König","Récamier, Jeanne Françoise Julie Adélaïde","Minutoli, Johann Heinrich Carl von","Matthiae, August","Necker, Albertine Adrienne ","Treviranus, Ludolf Christian",Thomas Peregrine Courtenay,"Löbel, Maria ",Heinrich Carl Breidenstein,"Claer, Franz Bernhard Wilhelm de ","Gerhards, Hermann Joseph",Karl Moritz Kneisel,"Nöggerath, Jakob ",Friedrich von Salomon,Thomas Wyse,"Schmölders, Franz August",Wilhelm Ernst Weber,"Acerbi, Giuseppe","Urlichs, Ludwig von","Brockhaus, Hermann","Campe, August","Alton, Eduard dʼ, der Jüngere","Pleimes, Anton Josef ","Patin, Henri Joseph Guillaume","Varnhagen von Ense, Karl August","Reimer, Georg Ernst ",Therese de Jauzat,Auguste Arthur de La Rive,East India Company (London) ,Peter Auber,"Reimer, Karl August",Wilhelm Plate,"Retzer, Joseph Friedrich von","Larrea, Frasquita","Tod, James","Custine, Astolphe de","Bethmann-Hollweg, Moritz August von ","Bernhardi, August Ferdinand","Sismondi, Jean-Charles-Léonard Simonde de","Colebrooke, John Henry",Carl Christian Matthaei,"Jacquet, Eugène Vincent Stanislas","Kosegarten, Johann Gottfried Ludwig","Kingsbury, Parbury and Allen (1822-1827)",Henry George Keene,Jules Canonge,"Westmorland, John Fane of","Schreiber, Alois Wilhelm ","Sacy, Antoine Isaac Silvestre de ",Van der Muelen &amp; Co.,Thomas Duer Broughton,Royal Asiatic Society of Great Britain and Ireland,"Bernstein, Georg Heinrich ","Pape, Georg Wilhelm August von","Bobrik, Eduard","Becker, Karl Ferdinand","Anton, Karl Gottlob von","Richter, Adolph","Prichard, James Cowles ","Heine, Johann August","Prinsep, James",Asiatic Society (Kalkutta),"Rilliet, Cathérine",Gaspare Spontini,Eduard Devrient,Franz von Elsholtz,Friedrich W. Gubitz,Willibald Alexis,"Honstedt, August von",Thomas Combe,Georg Moritz Godtschalck,"Meyendorff, Elisabeth von","Friedrich Wilhelm III., Preußen, König",Ernst Gottlob Jaekel,"Kinderling, Johann Friedrich August","Heeren, Arnold Hermann Ludwig","Huschke, Immanuel Gottlieb ","Muilman, Hendrik","Munster, George Augustus Frederick Fitzclarence of","Moor, Edward","Münster, Ernst zu ","Bürger, Gottfried August","Becker, Wilhelm Gottlieb","Spitz, Joseph Andreas",Jakob Vincent Cirkel,"Brougham and Vaux, Henry Brougham ",Friedrich Karl von Strombeck,Steinebach und Leroy,"Kosegarten, Ludwig Gotthard",Mary Skinner (geb. Routledge),Thurneysen Fils,"Staël-Holstein, Adélaïde de",Ernst Wiedasch,"Beer, Wilhelm",Georg Heinrich Ludwig Nicolovius,Novalis,"Böhtlingk, Otto von","Rochette, Désiré Raoul ","Bernhardi, Friedrich Wilhelm","Nöhden, Georg Heinrich","Reinhard, Karl",Alphonse Rastoul,"Bülow, Heinrich von","Baldwin, Robert","Baldwin, Cradock and Joy","Brandis, Christian August ","Beer, Michael ","Bach, Johann Nicolaus","Adelung, Friedrich von",Johann Rudolf Thurneysen,Karl Friedrich Heinrich Straß,Justus Wilhelm Lyra,"Staël-Holstein, Albert de","Malcolm, John",Charles James Blomfield,"Vieweg, Friedrich","Moreau, Jean Victor Marie ",Georg Philipp Maurer,"Hagn, Charlotte von ",Moritz Kind,"Zumpt, Karl Gottlob","Ranke, Leopold von","Inghirami, Francesco",Nikolaj G. Repnin-Volkonskij,Charles Imbert des Mottelettes,Société Ethnologique (Paris),"Jacobson, William",Julius Ludwig Ideler,Hermann Friedrich Kilian,Charles H. Cameron,"Ciampi, Sebastiano",Marie von Stockhausen,Heinrich Schmitz,"Schütz, Karl",Marc-Lucien Boutteville,Priscilla A. Fane of Westmorland,"Black, John",David Lester Richardson,"Nyerup, Rasmus","Rauch, Christian Daniel",George Rennie,"Åkerblad, Johan David ","Raynouard, François-Just-Marie","Iffland, Luise",Moritz von Fries,Adam Sedgwick,Johannes Hermann Joseph Schmittmann,"Hüllmann, Karl Dietrich ","Baader, Franz von","Bucholtz, Franz Bernhard von ",Königsstädtisches Theater (Berlin). Direction,"Max, Josef",William Jerdan,"Genelli, Hans Christian","Malsburg, Ernst von der ",Roderick Impey Murchison,"Mendelssohn, Georg Benjamin","Rehberg, Caroline","Zelter, Carl Friedrich","Stuhr, Peter Feddersen ",Andreas August Ernst Schleiermacher,"Rottenhan, Heinrich Franz von ",Bernhard Friedrich Voigt,"Benthylos, Iōannēs","Pauthier, Guillaume","Auguste, Hessen-Kassel, Kurfürstin",Charles Tilstone Beke,Carl Schultze,Christian Winter,"Thiersch, Friedrich Wilhelm",Johann Valentin Teichmann,"Campbell, Thomas","Bethmann, Friederike","David DʼAngers, Pierre Jean",Nicolaus Heinrich Julius,"Koller, Wilhelm Heinrich",Hieronymus Müller,"Voß, Abraham",Nikolaus Müller,"Colebrooke, Thomas Edward","Schmid, Bernhard","Smith, Juliet","Bohte, Johann Heinrich ","Allen, Alexander",Anders Sandøe Ørsted,"Metternich, Klemens Wenzel Nepomuk Lothar von",Anton Franz Vongeheur,"Bohte, Sarah ",Anthony Troyer,Mary Berry,Christoph Gottlob Heinrich,Universität Jena. Akademischer Senat,Gesamt-Universität Jena,"Chézy, Antoine Léonard de","Veit, Philipp","Mellish, Joseph Charles ","Augusti, Johann Wilhelm Christian ","Scholz, Johann Martin Augustin","Mackeldey, Ferdinand",Johann Christian Friedrich Harless,Rheinische Friedrich-Wilhelms-Universität Bonn,"Stein, Karl vom und zum","Spiegel zum Desenberg, Ferdinand August von",Franz Heßler,Moriz Haupt,"Raumer, Friedrich von",Johann Matthias Firmenich-Richartz,"Eybenberg, Marianne von ",Theodor Goldstücker,Kōnstantinos Schinas,"Lazareff, Antoinette von","Kessler, Georg Wilhelm ","Loebell, Johann Wilhelm ","Goldfuß, August","Fiorillo, Johann Dominik","Eskeles, Cäcilie von","Wagner, Karl Franz Christian ",Allgemeine Literatur-Zeitung  (bis 1803: Jena; ab 1803: Halle),Ignaz Hub,"Herder, Johann Gottfried von","Berlepsch, Emilie von","Gérard, François ","Meusel, Johann Georg ","Spazier, Johanne Karoline Wilhelmine ","Voigt, Christian Gottlob von, der Ältere",August Ludwig Wilhelm Jacob,Andreas Daniel Berthold von Schepeler,"Walther, Philipp Franz von ","Lebrun, Pierre Antoine","Lyell, Charles, der Ältere","Manget, Jacques-Louis","Mühlenfels, Ludwig von",Hugh Swinton Legaré,"Chateaubriand, François-René de ",Joseph Parkes,"Eschen, Friedrich August","Pichler, Caroline ","Grashof, Karl Friedrich August","Liechtenstein, Moritz von und zu ",Georg Friedrich Christian Weißenborn,Philipp Houben,Hermann Harless,Ferdinand Dümmler,"Westergaard, Niels Ludvig",Moritz von Fürstenwaerther,"Guest, Edwin","Vermehren, Johann Bernhard, der Ältere",Anna von Ruedorffer,"Lichtenstein, Hinrich (Martin Heinrich Karl)",Dionysius Lardner,Felix Maria Vincenz Andreas von Lichnowsky,"Nadaud, R.","Mahlmann, Siegfried August","Werner, Friedrich Ludwig Zacharias",George Risto Jervis,"Gildemeister, Johann","Groote, Eberhard von","Gerhard, Eduard","Gaedecke, Friedrich Johann","Wellington, Arthur Wellesley of",John Frederick William Herschel,"Hare, Julius Charles","Huber, Therese",Georg Hartwig,"Hallam, Henry","Buloz, François","Schmidt, Johann Adam ","Freytag, Georg Wilhelm","Lemercier, Népomucène",Martin Runkel,"Charles Lyell, der Jüngere",Karl Gotthold Lenz,Friedrich Wilhelm Samberg,Literatur-Comptoir (Stuttgart),Karl Göpel,"Hagen, Friedrich Heinrich von der","Seckendorf-Aberdar, Franz Karl Leopold von ","Groeben, Carl von der","Wilkins, Charles","Hase, Karl B.",Leonhard Hegewald
"Schlegel, August Wilhelm von",4.0,44.0,28.0,0.0,1.0,37.0,32.0,271.0,24.0,214.0,13.0,109.0,3.0,4.0,1.0,42.0,4.0,1.0,2.0,16.0,1.0,22.0,1.0,81.0,52.0,2.0,1.0,35.0,10.0,10.0,5.0,3.0,59.0,2.0,2.0,4.0,22.0,25.0,22.0,8.0,27.0,39.0,57.0,11.0,2.0,1.0,13.0,16.0,61.0,1.0,97.0,32.0,42.0,81.0,3.0,84.0,18.0,36.0,13.0,4.0,20.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,15.0,1.0,2.0,11.0,5.0,19.0,4.0,6.0,1.0,4.0,8.0,1.0,64.0,2.0,1.0,30.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,8.0,2.0,6.0,1.0,2.0,1.0,23.0,5.0,10.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,23.0,0.0,1.0,6.0,1.0,6.0,2.0,3.0,3.0,3.0,4.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,31.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,15.0,3.0,6.0,3.0,4.0,0.0,1.0,0.0,10.0,2.0,6.0,4.0,0.0,3.0,1.0,22.0,4.0,1.0,3.0,1.0,6.0,1.0,7.0,2.0,1.0,3.0,11.0,1.0,6.0,1.0,2.0,3.0,1.0,9.0,1.0,1.0,2.0,2.0,28.0,15.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,6.0,1.0,1.0,7.0,2.0,5.0,1.0,2.0,2.0,3.0,7.0,1.0,5.0,23.0,1.0,6.0,10.0,25.0,17.0,0.0,1.0,1.0,31.0,1.0,21.0,15.0,15.0,8.0,7.0,2.0,4.0,9.0,31.0,5.0,1.0,4.0,1.0,2.0,24.0,7.0,17.0,7.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,3.0,3.0,5.0,4.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,4.0,10.0,3.0,1.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
Gesamt-Universität Jena,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
